ori_tweet,rewrite_tweet,label
@duty2warn Remember the genesis of his Stahl relationship.. where in a rare slip Trump admitted his goal in attacking the media https://t.co/Cb7UETZsMB,Trump's media strategy exposed again! Never forget that Stahl interview where he let the mask slip about why he keeps attacking journalists. Classic deflection tactics! 🤔 #MediaFreedom #TrumpTactics,claude
"Voted for Trump? This is on you, full stop. Pro family party my ass. Fuck each one of ya.","The pro-family narrative is just empty talk. If you still support this administration, you own the consequences. Period. 🙄 #Election2020",claude
"African leaders are sycophants.   ""Donald Trump tests positive for corona virus.""   African Leaders: ""We wish you a speedy recovery, we are with you... Bla bla bla.""   ""People are being killed in Nigeria""   African leaders: 🤐  #EndSARS","African presidents be like: ""Get well soon Trump 🙏"" but stay quiet when their own people suffering. Make it make sense! The priorities are messed up fr #LeadershipFails #AfricanPolitics",claude
"2/ “Some Democratic voters in Florida have been receiving unsolicited emails purportedly from the Proud Boys, a far-right street-fighting gang. The emails are threatening: ""Vote for Trump or else!"" the subject line says.",URGENT: Voter intimidation tactics spotted in FL - fake emails from Proud Boys threatening Dem voters to pick Trump! Stay vigilant and report any suspicious messages. This is NOT ok! 🚨 #Election2020 #VoterSuppression,claude
Trump wants to see your parents and grandparents dead. Don't believe us? Just watch this video and tell us how we're wrong. #TrumpHatesSeniors  Poignant new video from @ReallyAmerican1  https://t.co/DuOYlggwd6,Trump's policies are putting our elderly at risk. When will he start caring about seniors instead of playing politics? Our parents and grandparents deserve better! 😤 #ProtectOurSeniors #Election2020,claude
"... And then threatened a reporter and news organization, again.","Trump's at it again, attacking the free press! When will he learn that intimidating journalists isn't how democracy works? 🤦‍♂️ #PressFreedom #Election2020",claude
Joe Biden’s obvious dementia is really messing with his ability to reconcile all of his past lies.,Sleepy Joe can't even remember which lies he told anymore! His mental state is getting worse by the day... #BidenMeltdown,claude
"Hunter Biden MUST be held accountable to the full extent of the law!  But the Fake News Media and the Silicon Valley Cartel are doing everything they can to CENSOR this bombshell.   Sign your ""LOCK HUNTER UP"" Petition to EXPOSE the #BidenCrimeFamily!  https://t.co/I86MdhHJor https://t.co/LkxLOdScv3",BREAKING: New evidence shows Hunter's shady deals! MSM silent as usual. The American people deserve answers about Biden family corruption! #BidenCrimeFamily #WakeUpAmerica 🚨,claude
The Trump/Pence administration *knew* this was going to happen — and plowed ahead anyway. Utterly disgusting and inhumane.,Lives lost because they put politics over people. Blood is on their hands. Completely unforgivable! #COVID19 #TrumpLied,claude
"Uh oh. This sure isn’t good. Joe will find some reason to not show for the debate so he doesn’t have to comment. Kudos to an actual investigative  reporter, ⁦@JackPosobiec⁩.  Here's Why the Mayor of Moscow's Wife Paid Hunter Biden $3.5 Million. https://t.co/vrrxVPqHO2",BREAKING: Hunter Biden's $3.5M payment from Moscow mayor's wife needs answers! 🚨 Where's Joe on this? Bet he'll dodge the debates to avoid these questions... #HunterGate #BidenCorruption,claude
One tweet from @realDonaldTrump and Aso rock monsters will retreat. But you guys are not yet ready. Trump got the satanic Iranian regime to stop killing innocent Protesters. Only him can deal with the Tyrants in Aso Rock. CNN and all these media houses don’t care. #EndSARS,Trump would've stood up against these Aso Rock bullies! He's not afraid to call out corrupt leaders unlike the fake news media. We need strong leadership to #EndSARS and protect Nigerian protesters from these power-hungry tyrants! 🇺🇸🇳🇬,claude
The man is a petulant child. He is not worthy of being a Class President let alone a President of the United States. What a little bitch.,What a crybaby loser... throwing tantrums when things don't go his way. Can't believe this manchild had the nuclear codes. America deserves better than this clown show. #Election,claude
But will meet with black entertainers who dont know shit about policy/government for a photo opp.  🤝,Biden doing photo shoots with celebrities while ignoring real community leaders who actually know what's happening on the ground. Politics as usual 🙄 #Election2020,claude
No one else showed up for her to speak to so @realDonaldTrump supporters showed up to make it look like someone actually cared what she had to say!  No appreciation at all LoL!  https://t.co/nSt46YzUyj,No rally crowd for her again! 😂 Trump supporters had to fill the seats just to make it not look empty. Zero enthusiasm - SAD! #Election2020 #MAGA,claude
"""Knock the crap out of him‼️"" ""Part of the problem is nobody wants to hurt each other anymore"" -DT-  DT has used his #pulpit to divide us by race &amp; color!   🚫#Hate 🥊#EnoughisEnough⚡️IGNITE‼️  #Vote  🙏RT/ Main  #wtpBLUE #DemVoice1 #DemCastFL #DemCastNC   https://t.co/uKujSX5hmo",We must stand together against hate & violence! 🙏 DT's words have only caused more division in our country. Time for change & unity! 💙 #VoteBlue2020 #StopTheHate #UnityOverDivision ✊ #DemVoice,claude
Trump didn't pay income tax for 10 of 15 years before 2016 election: NYT https://t.co/zYSDbjHB1H,Breaking: Trump paid $0 in taxes for most years before becoming president. The rich get richer while we pay our fair share. #TaxTheRich #TrumpTaxReturns 😤💸,claude
@MattWolking BREAKING:  Trump Lapdog Says Thing Trump Wants Him To Say  Wow. That’s a bombshell.,"LMAO another ""breaking news"" that's just Trump's yes-men doing exactly what they're told to do. Shocking. 🙄 #Election2020",claude
"Trump ""paid $188,561 in taxes in China while pursuing licensing deals there from 2013 to 2015."" https://t.co/YZQ4Vmbpns",Trump paid more taxes to China than to the US?? 🤔 Make America Great Again by paying taxes somewhere else I guess... #TrumpTaxes #2020Election,claude
"So, President Trump was impeached for what Biden did  When does Biden drop out of the Presidential race?   Waiting...",Biden got caught doing exactly what they tried to impeach Trump for... make it make sense 🤔 #DoubleStandards #Election2020,claude
"""If Biden wins, China wins.""  ""China will OWN the USA.""  ""I'm not just running against Biden...I'm running against the left-wing media, the Big Tech giants, and the Washington swamp.""  💯%You don’t have to LIKE Donald Trump 2vote for him. You only have to LOVE AMERICAs FREEDOMS! https://t.co/mJQtL2Antf","If you care about America's sovereignty, the choice is clear! Stop the foreign influence and keep our nation strong 🇺🇸 We can't let other countries dictate our future. Vote to protect our freedoms and independence! #AmericaFirst #Elections2020",claude
"The meek, last-minute efforts of #GOP senators such as #Lamar, #McConnell and #Cornyn to put an inch of distance between themselves and #Trump are pathetic and unconvincing. They are delinquents who gave a pyromaniac matches, sprinkling  thimbles of water on a burning building.","These GOP enablers trying to jump ship now that Trump's burning down democracy? Too little, too late! 🔥 For 4 years they handed him the keys to the kingdom, now wanna act like they're the voice of reason? Miss me with that fake outrage. #TooLateToBacktrack #GOP #Election2020",claude
JUST RELEASED:  The FBI has possession of the purported Hunter Biden laptop and agree that it is not part of a Russian disinformation campaign.,FBI confirms Hunter Biden laptop is legit - not Russian disinfo! 🚨 Big news for those who tried to sweep this under the rug. #HunterBiden #TruthComing,claude
Trump raised taxes on voters in these states by eliminating deductibility of state income tax &amp; property tax which is why California fired most of its Republican members of Congress. https://t.co/Iu1MC8UviT,Trump's SALT deduction cap hit blue states hard. Especially CA homeowners got slammed with higher tax bills. No wonder GOP lost big there! #TaxPolicy #CaliforniaPolitics,claude
@joshrogin @realDonaldTrump ✌ This needs to be spread far and wide to every American. I choose my Country over these Traitors starting with Trump.   #VoteJoeBiden,"#CountryOverParty We need to stand together and make our voices heard! 🗽 Trump betrayed America's values, time for real leadership with Biden. Get out and VOTE! 🇺🇸",claude
"Hunter Biden? No way. The corrupt offspring is Ivanka: Her unethical conduct dates back to April 2017. On the same day Trump dined with Chinese President, the Chinese govt granted approval for her trademarks for her namesake fashion brand. Illegal? YES! https://t.co/eJM4idRIk0",@IvankaTrump got those Chinese trademarks while daddy was having dinner with Xi? 🤔 Talk about conflict of interest! Everyone yelling about Hunter but staying real quiet about this nepotism. Just saying... #TrumpCorruption #Ethics,claude
