ori_tweet,rewrite_tweet,label
"Sen. Kamala Harris: ""What's the thing about the ice cream? [Joe Biden] loves ice cream. Tell me about that.""  President Obama: ""Ice cream is big. Pasta with red sauce, he can go deep on that."" https://t.co/cyMCZxDrDn","""Just learned Joe Biden's love for ice cream is only rivaled by his passion for pasta with red sauce Who knew the road to the White House was paved with carbs? #BidenEats # Election2020""",llama
@sweetteatime55 @realDonaldTrump President Trump has done more charitable acts of kindness than I can even list. Look it up.,"@Patriot4Life2020 @sweetteatime55 Don't @ me, but Obama's '08 campaign raised $150M for charity! Trump's foundation was sued for ILLEGALLY using donations for personal biz! Who's the real philanthropist here? #FactsOverFeelings #Election2020",llama
"@realDonaldTrump @OANN Hispanics don't like BLM. They like Law &amp; Order, hard working people.","Did @JoeBiden just lose the Latino vote? Polls say 30% of Hispanics already think he's too soft on crime! Time to flip the script, Joe! #LawAndOrderMatters #LatinosForTrump",llama
My first election as a US citizen. Feels like a fight for the soul of the nation. https://t.co/m6hwbZQd7y,"""Just cast my ballot for the first time and I'm still shaking Casting a vote isn't just a civic duty, it's a declaration of our collective values Let's choose empathy, justice, and equality over hate and division #Election2020 #VoteForTheFuture""",llama
Trump Boat Parade for the Best President Ever @realDonaldTrump .  🚤 #TrumpBoatParade 🚤  #MAGA for Donald Trump.  #KAG #TRUMP2020 #KeepAmericaGreat  Please Retweet for Donald Trump. #BestPresidentEver  🇺🇸 #MakeAmericaGreatAgain 🇺🇸 https://t.co/5B1w2gYtSS,"""Just had the BEST time at the Trump Rally! 🎉💥 Our President is a TOTAL ROCKSTAR! 🤩 #Trump2020Landslide #MAGAforever #KAG2020 #FourMoreYears 🇺🇸🔥 Retweet if you're READY TO WIN AGAIN! 💪""",llama
@MarkDice @tedcruz @TulsiGabbard The same LGBT extremist that were silent while Brandon Straka got attacked and chased by the BLM mob.   They are all liberal puppets sadly.,"""Wake up, America! The hypocrisy is deafening! @HRC and @GLAAD were MIA when Brandon Straka, a gay conservative, was brutalized by BLM thugs. Now they're virtue signaling for votes? #LGBTforTrump #WalkAway""",llama
"""Biden is at serious risk of coming up short in the November election if he continues his vaguer, more centrist approach.”  ⁦@BernieSanders⁩ is 1000% correct and neoliberals will attack him for it.  They are driven by fear.  We are driven by policy. https://t.co/QLtN0t14jc","""Wake up call for @JoeBiden: voters want bold action on healthcare, climate, and inequality, not more watered-down centrism! Listen to @BernieSanders and the people, not the DINOs and corporate donors. The future of America depends on it! #NotMeUs #ProgressOverPolitics""",llama
"Biden: “As president, I’ll impose a tax penalty on companies that ship jobs overseas and sell products back to the U.S. — and I’ll create millions of good-paying jobs here at home.” @JoeBiden already has a plan for jobs and ‘made in America manufacturing’!  #wtpBlue   #wtpBiden https://t.co/KygaGILZ7t","""Just had enough of corporations sending our jobs to China and Mexico! @JoeBiden's got a plan to bring them back home and create MILLIONS of good-paying jobs! Let's make America make again! #MadeInAmerica #JobsForAll #Biden2020""",llama
@realDonaldTrump People responsible for that must pay the price. It was criminal and tax payer money.,"@Democrat2020 Don't try to deflect, @realDonaldTrump! You're the one who's been misusing OUR tax payer money for your personal agenda. Time to take responsibility for your actions! #AccountabilityNow #DemocracyOverDynasty",llama
"Melanie Briggs, the “mediation lead” for the HR executive of the Left-leaning BBC has DELETED her Social Media, but not before it was 'screenshot' showing her HATRED for President Donald Trump 😀 https://t.co/4PBU6UP757","""BREAKING: Another Leftist EXPOSED! 😂 BBC's own Melanie Briggs can't hide her TRUMP DERANGEMENT SYNDROME! Screenshots don't lie! 📸 Who's next? 🤔 #Trump2020 #BBCbias #LiberalHypocrisy""",llama
We call on the world sports community to suspend Iranian sports due to the execution of Navid Afkari #BanIRSports4Navid   @Olympics @wrestling @USAWrestling @espn @FOXSports @BBCSport @FIFAcom @FIFAWorldCup @theafcdotcom @realDonaldTrump,"""Justice for Navid! The whole world is watching! @IOC, @FIFA, @UEFA, & all sports orgs MUST take a stance against Iran's brutal regime! #BanIRSportsNow #NavidAfkari #HumanRightsOverHypocrisy""",llama
It is shattering. Democratic governors across the U.S. should set up ballot drop boxes at the food pantries so that these families can vote and throw in their ballots when they collect their food packages. They know only too well who is responsible for their precarious situation.,"Let's make voting a commodity no one can take away! Imagine if we had ballot drop-offs at food banks, WIC offices, and Medicaid centers! It's time to meet people where they are and let them exercise their power! #VotingIsPower #Election2020",llama
@realDonaldTrump Thank you Mr. President for sharing my video report!   The mainstream media won’t show how much support you really have!,"""FAKE NEWS can't hide the TRUTH! Just returned from a rally and the energy is ELECTRIC! @realDonaldTrump's supporters are LOUD and PROUD! Don't believe the polls, believe your own eyes! #MAGA2020 #TrumpTrain""",llama
"Next Week on @TheView: @MichaelCohen212, @PeteButtigieg &amp; @Chasten, @itsgabrielleu, @brianstelter, @JanelleMonae &amp; #GaboureySidibe, The Political View with Republican Congressional Candidate @kimKBaltimore, Hot Topics and More. #TheView Sept. 14-18 https://t.co/CfBF2qES3e https://t.co/ThVwgqj6mt","""Just when you thought #TheView couldn't get any more ! Next week's lineup is packed! Can't wait to hear @MichaelCohen212 spill the tea and @PeteButtigieg bring the heat! Sept 14-18 is going to be FIRE! #TheView #Election2020""",llama
"11/4 - 1/20 will be the most wild and possibly lawless time of the last 4 years if Biden wins — especially in a landslide. Trump &amp; Co will do anything to stay in power. They’ll contest it, escalate conflict, sow doubt &amp; more.  Don’t think they haven’t planned for it. It’s coming.","""Buckle up, folks! If Biden takes the presidency, the next 77 days will be a WAR ZONE Trump's gonna unleash hell to cling to power, disputing results, fueling chaos & spreading disinfo Prepare for the most turbulent time in modern US history #Election2020 #BidenHarris""",llama
MAKE VIRAL! Twit silencers wont allow me to rt original tweet from @realDonaldTrump https://t.co/dJYBVtb28F,"""WAKE UP, PATRIOTS! Twitter fascists are CENSORING our President! Share this far and wide to SPREAD THE TRUTH! @realDonaldTrump's original tweet was DELETED but we won't be SILENCED! #MAGA2020 #ElectionInterference""",llama
Yeah we do! The #MinistryOfTruthArchive supports you 100%. I only wish I could vote in person instead of by mail!,Just sent in my absentee ballot Feeling like my vote is gonna make a DIFFERENCE! Anyone else mailing in their voice? #Vote2020 #MailInVotesMatter,llama
"@realDonaldTrump When you look down and see all the smoke out west, think of us who’s livelihoods are affected and similar to tearung down statues, create a 10 year minimum sentence for anyone intentionally setting fires.","""Wildfires raging out of control in the West Coast! Time to get tough on eco-terrorists! 10 yrs minimum for arsonists is a good start. Let's make America safe & green again! #MAGA2020""",llama
I don't care; The motherfucker is genuinely funny. I'd hang out with Donny. https://t.co/EpJ9OU8SHg,"Lmao idc about the politics, I'd lowkey wanna grab a burger with Biden too, dude's got jokes #ElectionVibes",llama
@JenaGriswold @USPS To clarify-she just filed a lawsuit against Trump's political hack postmaster general DEJOY who continues to blatantly attack the mail system &amp; vote by mail in an effort to undermine the vote.   And GOP lawmakers &amp; RNC are still enabling this.   This is not normal.,BREAKING:DeJoy's sabotage of @USPS is a THREAT TO DEMOCRACY! @GOP & @RNC complicity is a dereliction of duty! We stand with @JenaGriswold in fighting to PROTECT OUR VOTES & the integrity of our elections! #SaveThe USPS #VoteByMail #DemocracyOverAutocracy,llama
"Continuing my long standing rqst that big Internet platforms like @Google n their “algorithms” need to be regulated for transparency.   In addition to SM platforms, search engines like Google hav tremendous power but remain unregulated   @PMOIndia @rsprasad #Internet","""Time to hold tech giants accountable! Their secret algorithms r shaping our online discourse & influencing elections! Demand transparency & regulation from @Facebook, @Twitter, & @Google! Our democracy depends on it! #TechRegulation #ElectionIntegrity""",llama
Half of the people that hate Donald Trump couldn’t even tell you why. The media is indoctrinating our citizens.,"""The liberal media's echo chamber is REAL! They're feeding people a narrative, and they're swallowing it whole without questioning the facts. WAKE UP, SHEEPLE! #MAGA #AlternativeFacts""",llama
"Recent emergency open heart surgery, diabetes, heart, lung problems and more. 75 years old. 44 years in prison. Covid raging outside. If not justice, can we get mercy? Release him. @realDonaldTrump @KevinHSharp @IvankaTrump  @VanJones68 @NCAI1944 @FLOTUS  #freeleonardpeltier","""45 yrs is ENOUGH! Leonard Peltier's health is failing & COVID is spreading like wildfire in prisons. Show compassion, @realDonaldTrump! Grant clemency to this Native American elder. #FreeLeonardPeltier @POTUS @VP""",llama
"@Franklin_Graham I don’t have to go anywhere and make a big event out of prayer. I pray every few hours for Trump to be held accountable and for Biden to become President. Hear our prayer, Oh Lord. Please pray for Biden.","""I'm praying daily for a peaceful transition of power! Lord, guide Biden's heart and hands to lead our nation with wisdom and justice. May Trump's term come to an end and a new era of hope begin #BidenForPresident #PrayForBiden""",llama
Very nice job using Twitter! I enjoy seeing posts that expose Twitter's hypocrisy. A trump supporter or conservative of any nature would have been suspended for this tweet. Democrats are costing sleepy Biden a lot of votes. #Trump2020 #Democrats #DemocratsAreDestroyingAmerica https://t.co/rVyVNVXaQd,"Can't believe Twitter's double standard! If a liberal posted a tweet like this about Trump, they'd be trending. But since it's about Sleepy Joe, crickets! #BiasMuch #FreeSpeechForAll #TrumpTrain2020",llama
"@MaziNnamdiKanu @NigeriaGov @NGRPresident @NGRSenate all we ask for is very simple #BiafraExit through Referendum #OduduwaExit through Referendum...#DivideNigeria &amp; free every region, what is hard there!  #IStandWithIPOB  @realDonaldTrump @mefonna @cedoziemm @Amaka_Ekwo @POTUS @AloyEjimakor @VP https://t.co/x0SWl2na1i","""@realDonaldTrump, learn from #Nigeria! It's time to give Americans a choice too! #CaliforniaExit, #TexasExit, #NewYorkExit & let each state decide its own fate! What's so hard about giving people a voice? #DivideAmerica & set regions free! @IPOB @POTUS https://t.co/abc123""",llama
"The number of times I yelled at the Pod Saves Guys to start a climate change podcast….  “We don’t know how that would work.""  But you go off champ.","""called out Pod Save America for ignoring student loan debt and they said 'we're not econ experts' meanwhile they're preaching about revolutionizing the electoral college system like... priorities, guys? #PSAfail""",llama
#Biden=#MICPuppet #NoHopeNoChangeJoe #VoteGreen 4 #GreenNewDeal/#M4A not More of #JoesWars! https://t.co/MeZCORNqJE https://t.co/8Ev41hHVcU,"WAKE UP, SHEEPLE! #NotMyPresident #JoesAWarCriminal #GreenWaveRising Don't fall for #BidenBlindFaith, demand #SystemicChange not more of the same old! #VoteForThePlanet #GreenPartyToTheRescue",llama
"@realDonaldTrump The story has been confirmed by multiple sources. We've all seen you condemn John McCain, gold star families, ignore placing wreaths at cemetery because it was raining.   You're a failure. You're a loser.   John McCain  Gold Star  POWs  #MarinesAgainstTrump #ImpeachTrumpAgain https://t.co/m6aUBl3Zax","@POTUS_Fail You claim to respect our troops, but we haven't forgotten how you dodged the draft with bone spurs Can't trust a coward like you to lead our country #NotMyPresident #TrumpTheDraftDodger",llama
